Date,BTC,XRP,ETH,LTC,DOGE,^GSPC
2019-11-25,7146.1337890625,0.21862199902534485,146.47653198242188,45.83033752441406,0.00228599994443357,3133.639892578125
2019-11-26,7218.37109375,0.22214500606060028,148.96507263183594,47.27334213256836,0.0022909999825060368,3140.52001953125
2019-11-27,7531.66357421875,0.22508099675178528,153.01055908203125,48.00880432128906,0.002339000115171075,3153.6298828125
2019-11-29,7761.24365234375,0.23021699488162994,155.3041534423828,48.87915802001953,0.0024560000747442245,3140.97998046875
2019-12-02,7321.98828125,0.2195809930562973,149.0591583251953,45.8170166015625,0.0022350000217556953,3113.8701171875
2019-12-03,7320.1455078125,0.21987000107765198,147.9564208984375,45.3816032409668,0.0022169998846948147,3093.199951171875
2019-12-04,7252.03466796875,0.21634800732135773,146.74774169921875,45.19295120239258,0.002208000048995018,3112.760009765625
2019-12-05,7448.3076171875,0.2229280024766922,149.24899291992188,45.301639556884766,0.002222999930381775,3117.429931640625
2019-12-06,7546.99658203125,0.22550499439239502,149.19444274902344,45.67012023925781,0.002225999953225255,3145.909912109375
2019-12-09,7400.8994140625,0.2254520058631897,148.2251739501953,44.93924331665039,0.002208000048995018,3135.9599609375
2019-12-10,7278.11962890625,0.2243019938468933,146.2670440673828,44.64424133300781,0.0022040000185370445,3132.52001953125
2019-12-11,7217.42724609375,0.22205300629138947,143.60800170898438,43.94569778442383,0.002185000106692314,3141.6298828125
2019-12-12,7243.13427734375,0.21985900402069092,145.60400390625,44.08216857910156,0.0021879998967051506,3168.570068359375
2019-12-13,7269.6845703125,0.22075499594211578,144.9447479248047,44.45058059692383,0.0021750000305473804,3168.800048828125
2019-12-16,6932.48046875,0.2072249948978424,133.61402893066406,40.37425994873047,0.0021210000850260258,3191.449951171875
2019-12-17,6640.51513671875,0.18369899690151215,122.60388946533203,37.08342742919922,0.0020179999992251396,3192.52001953125
2019-12-18,7276.802734375,0.19617600739002228,133.09219360351562,40.77854537963867,0.0021830000914633274,3191.139892578125
2019-12-19,7202.84423828125,0.19081899523735046,129.32113647460938,39.92029571533203,0.0021230001002550125,3205.3701171875
2019-12-20,7218.81640625,0.19531600177288055,129.06605529785156,40.290157318115234,0.0020749999675899744,3221.219970703125
2019-12-23,7355.62841796875,0.19094300270080566,128.6140899658203,40.84747314453125,0.0020729999523609877,3224.010009765625
2019-12-24,7322.5322265625,0.1921979933977127,129.0638885498047,40.678016662597656,0.0020729999523609877,3223.3798828125
2019-12-26,7238.966796875,0.19039399921894073,126.36122131347656,40.26603698730469,0.0020580000709742308,3239.909912109375
2019-12-27,7290.08837890625,0.19110199809074402,127.21460723876953,41.17817306518555,0.002053000032901764,3240.02001953125
2019-12-30,7292.9951171875,0.194473996758461,132.63348388671875,42.747337341308594,0.0020540000405162573,3221.2900390625
2019-12-31,7193.59912109375,0.19289399683475494,129.61085510253906,41.34007263183594,0.0020280000753700733,3230.780029296875
2020-01-02,6985.47021484375,0.1880429983139038,127.4101791381836,39.82301330566406,0.0020089999306946993,3257.85009765625
2020-01-03,7344.88427734375,0.19352099299430847,134.1717071533203,42.41557312011719,0.002145000034943223,3234.85009765625
2020-01-06,7769.21923828125,0.22150999307632446,144.3041534423828,45.81635284423828,0.0024629998952150345,3246.280029296875
2020-01-07,8163.6923828125,0.21391700208187103,143.5439910888672,46.424583435058594,0.002432999899610877,3237.179931640625
2020-01-08,8079.86279296875,0.20902599394321442,141.2581329345703,45.65376663208008,0.0022929999977350235,3253.050048828125
2020-01-09,7879.0712890625,0.20489899814128876,138.9792022705078,45.2159309387207,0.0022559999488294125,3274.699951171875
2020-01-10,8166.55419921875,0.21230599284172058,143.96377563476562,48.72732925415039,0.0023560000117868185,3265.35009765625
2020-01-13,8144.1943359375,0.21261699497699738,144.22659301757812,49.733768463134766,0.0023580000270158052,3288.1298828125
2020-01-14,8827.7646484375,0.23468700051307678,165.95535278320312,58.478233337402344,0.002469999948516488,3283.14990234375
