Date,BTC,XRP,ETH,LTC,DOGE,^GSPC,5yr Bond,10yr Bond,Gold Trust
2016-06-15,694.468994140625,0.0068870000541210175,18.354299545288086,5.239779949188232,0.0003129999968223274,2071.5,1.0989999771118164,1.5959999561309814,123.68000030517578
2016-06-16,766.3079833984375,0.006676000077277422,20.588600158691406,5.660789966583252,0.0003349999897181988,2077.989990234375,1.0779999494552612,1.5640000104904175,122.37999725341797
2016-06-17,748.9089965820312,0.006692999973893166,15.376799583435059,5.5932698249816895,0.0003209999995306134,2071.219970703125,1.121000051498413,1.6180000305175781,123.94999694824219
2016-06-20,737.2260131835938,0.006626000162214041,11.839500427246094,5.294539928436279,0.0003229999856557697,2083.25,1.1629999876022339,1.6699999570846558,123.20999908447266
2016-06-21,666.6519775390625,0.006171999964863062,13.306699752807617,4.821750164031982,0.00030700000934302807,2088.89990234375,1.194000005722046,1.6970000267028809,120.83999633789062
2016-06-22,596.1160278320312,0.00649499986320734,13.095100402832031,3.9107000827789307,0.00026599998818710446,2085.449951171875,1.2029999494552612,1.684999942779541,120.9000015258789
2016-06-23,623.9769897460938,0.006380999926477671,13.676199913024902,3.8505098819732666,0.0002800000074785203,2113.320068359375,1.253999948501587,1.7389999628067017,120.11000061035156
2016-06-24,665.2990112304688,0.006434000097215176,14.332099914550781,4.279099941253662,0.0002809999859891832,2037.4100341796875,1.093999981880188,1.5789999961853027,126.0
2016-06-27,655.2750244140625,0.006397999823093414,13.883899688720703,4.119850158691406,0.0002880000101868063,2000.5400390625,1.0010000467300415,1.4600000381469727,126.68000030517578
2016-06-28,647.0009765625,0.006773000117391348,12.175600051879883,4.1006598472595215,0.0003009999927598983,2036.0899658203125,1.0010000467300415,1.4609999656677246,125.31999969482422
2016-06-29,639.8900146484375,0.006777000147849321,12.611200332641602,4.061880111694336,0.00029600001289509237,2070.77001953125,1.0240000486373901,1.4769999980926514,125.83999633789062
2016-06-30,673.3369750976562,0.006657000165432692,12.46150016784668,4.19350004196167,0.00030399998649954796,2098.860107421875,1.0110000371932983,1.4880000352859497,126.47000122070312
2016-07-01,676.2960205078125,0.006787000223994255,12.19950008392334,4.255970001220703,0.0003020000003743917,2102.949951171875,1.003999948501587,1.4559999704360962,128.41000366210938
2016-07-05,670.6270141601562,0.006699000019580126,10.61139965057373,4.452280044555664,0.00028700000257231295,2088.550048828125,0.9380000233650208,1.3669999837875366,129.47000122070312
2016-07-06,677.3309936523438,0.006690999958664179,10.528900146484375,4.468220233917236,0.0002840000088326633,2099.72998046875,0.9620000123977661,1.3849999904632568,130.22999572753906
2016-07-07,640.56201171875,0.006597999949008226,10.109399795532227,4.111879825592041,0.0002749999985098839,2097.89990234375,0.9589999914169312,1.3869999647140503,129.74000549316406
2016-07-08,666.5230102539062,0.00671500014141202,11.394599914550781,4.219910144805908,0.0002770000137388706,2129.89990234375,0.9520000219345093,1.3660000562667847,130.52000427246094
2016-07-11,647.6589965820312,0.006533999927341938,10.458999633789062,4.085440158843994,0.00026699999580159783,2137.159912109375,1.024999976158142,1.434000015258789,129.2899932861328
2016-07-12,664.551025390625,0.00634999992325902,10.51609992980957,4.153279781341553,0.00026500000967644155,2152.139892578125,1.0829999446868896,1.5130000114440918,127.1500015258789
2016-07-13,654.468017578125,0.006411000154912472,10.500499725341797,4.1385498046875,0.0002629999944474548,2152.429931640625,1.0549999475479126,1.468000054359436,128.32000732421875
2016-07-14,658.0780029296875,0.006384999956935644,11.513199806213379,4.1484599113464355,0.00026199998683296144,2163.75,1.090999960899353,1.531000018119812,127.33000183105469
2016-07-15,663.2550048828125,0.006442000158131123,11.951600074768066,4.1597700119018555,0.0002640000020619482,2161.739990234375,1.1449999809265137,1.593999981880188,126.83999633789062
2016-07-18,673.1060180664062,0.00648199999704957,11.03439998626709,4.148220062255859,0.0002519999979995191,2166.889892578125,1.1299999952316284,1.5870000123977661,127.04000091552734
2016-07-19,672.864013671875,0.0064050001092255116,11.619099617004395,4.149159908294678,0.00024500000290572643,2163.780029296875,1.1119999885559082,1.5579999685287476,127.20999908447266
2016-07-20,665.6849975585938,0.006395000033080578,12.450599670410156,4.125060081481934,0.00024399999529123306,2173.02001953125,1.1380000114440918,1.5800000429153442,125.38999938964844
2016-07-21,665.0120239257812,0.006415999960154295,12.650699615478516,4.120230197906494,0.00023700000019744039,2165.169921875,1.1019999980926514,1.565000057220459,127.30000305175781
2016-07-22,650.6190185546875,0.006302999798208475,14.66189956665039,4.038290023803711,0.00023700000019744039,2175.030029296875,1.1200000047683716,1.5700000524520874,126.3499984741211
2016-07-25,654.0969848632812,0.006246000062674284,13.836099624633789,4.032040119171143,0.00024500000290572643,2168.47998046875,1.1360000371932983,1.5709999799728394,125.47000122070312
2016-07-26,651.7839965820312,0.0059980000369250774,11.989500045776367,3.9702401161193848,0.00023999999393709004,2169.179931640625,1.1380000114440918,1.562999963760376,126.0
2016-07-27,654.3519897460938,0.005969000048935413,12.972800254821777,3.955889940261841,0.00023700000019744039,2166.580078125,1.1009999513626099,1.5149999856948853,128.02999877929688
2016-07-28,655.0349731445312,0.0059739998541772366,12.843600273132324,3.967740058898926,0.00023799999326001853,2170.06005859375,1.093999981880188,1.5110000371932983,127.66000366210938
2016-07-29,656.9920043945312,0.006111000198870897,12.794599533081055,4.077439785003662,0.00023799999326001853,2173.60009765625,1.0329999923706055,1.4579999446868896,128.97999572753906
2016-08-01,606.27197265625,0.005905999802052975,10.94159984588623,3.863420009613037,0.0002229999954579398,2170.840087890625,1.0529999732971191,1.496000051498413,129.22000122070312
2016-08-02,547.4650268554688,0.005690000019967556,8.787280082702637,3.639580011367798,0.00020599999697878957,2157.030029296875,1.0750000476837158,1.5369999408721924,130.27000427246094
2016-08-03,566.35498046875,0.005646000150591135,10.293899536132812,3.7192299365997314,0.00021399999968707561,2163.7900390625,1.0700000524520874,1.5420000553131104,129.64999389648438
2016-08-04,578.2890014648438,0.005816000048071146,11.042799949645996,3.7484500408172607,0.00021499999274965376,2164.25,1.027999997138977,1.503000020980835,129.8699951171875
2016-08-05,575.0430297851562,0.006446999963372946,10.925399780273438,3.7290399074554443,0.00021800000104121864,2182.8701171875,1.1299999952316284,1.5820000171661377,127.55000305175781
2016-08-08,591.0540161132812,0.0060270000249147415,11.245400428771973,3.7855100631713867,0.00023700000019744039,2180.889892578125,1.1380000114440918,1.5829999446868896,127.44000244140625
2016-08-09,587.801025390625,0.006163000129163265,12.24429988861084,3.7597498893737793,0.00023700000019744039,2181.739990234375,1.1069999933242798,1.5449999570846558,127.95999908447266
2016-08-10,592.10302734375,0.006194000132381916,12.143199920654297,3.7224199771881104,0.0002390000008745119,2175.489990234375,1.0700000524520874,1.5089999437332153,128.55999755859375
2016-08-11,589.1199951171875,0.0061889998614788055,11.690899848937988,3.7421700954437256,0.00023499999952036887,2185.7900390625,1.1510000228881836,1.5729999542236328,127.66999816894531
2016-08-12,587.5590209960938,0.00612299982458353,11.778499603271484,3.709350109100342,0.0002390000008745119,2184.050048828125,1.1009999513626099,1.5149999856948853,127.4000015258789
2016-08-15,567.239990234375,0.006045000161975622,11.218400001525879,3.577080011367798,0.00023799999326001853,2190.14990234375,1.1299999952316284,1.5529999732971191,127.83999633789062
2016-08-16,577.4390258789062,0.006140000186860561,11.139699935913086,3.6377201080322266,0.0002579999854788184,2178.14990234375,1.1579999923706055,1.5759999752044678,128.47000122070312
2016-08-17,573.2160034179688,0.0061090001836419106,10.752799987792969,3.599440097808838,0.0002469999890308827,2182.219970703125,1.1480000019073486,1.5609999895095825,128.5
2016-08-18,574.3179931640625,0.006122000049799681,10.756099700927734,3.6071200370788574,0.0002469999890308827,2187.02001953125,1.1139999628067017,1.5360000133514404,129.11000061035156
2016-08-19,575.6300048828125,0.006118999794125557,10.748700141906738,3.6040899753570557,0.00023299999884329736,2183.8701171875,1.1629999876022339,1.5779999494552612,127.97000122070312
2016-08-22,586.7529907226562,0.006000000052154064,11.12090015411377,3.657259941101074,0.00022899999748915434,2182.639892578125,1.1330000162124634,1.5390000343322754,127.77999877929688
2016-08-23,583.4149780273438,0.0060189999639987946,11.030599594116211,3.930730104446411,0.00022699999681208283,2186.89990234375,1.1430000066757202,1.5529999732971191,127.76000213623047
